查询语句,数据库名,算子编号,算子类型,启动Cost,总Cost,算子启动时间,算子总时间,输入行数,输出行数,过滤行数,左子树算子编号,左子树类型,左子树启动Cost,左子树总Cost,左子树输出行数,左子树总时间,右子树算子编号,右子树类型,右子树启动Cost,右子树总Cost,右子树输出行数,右子树总时间,EEOP_INNER_FETCHSOME,EEOP_OUTER_FETCHSOME,EEOP_SCAN_FETCHSOME,EEOP_INNER_VAR,EEOP_OUTER_VAR,EEOP_SCAN_VAR,EEOP_ASSIGN_INNER_VAR,EEOP_ASSIGN_OUTER_VAR,EEOP_ASSIGN_SCAN_VAR,EEOP_ASSIGN_TMP,EEOP_ASSIGN_TMP_MAKE_RO,EEOP_CONST,EEOP_FUNCEXPR_STRICT,EEOP_BOOL_AND_STEP_FIRST,EEOP_BOOL_AND_STEP_LAST,EEOP_BOOL_OR_STEP_FIRST,EEOP_BOOL_OR_STEP_LAST,EEOP_BOOL_NOT_STEP,EEOP_QUAL,EEOP_JUMP,EEOP_JUMP_IF_NOT_TRUE,EEOP_PARAM_EXEC,EEOP_NOT_DISTINCT,EEOP_SCALARARRAYOP,EEOP_AGGREF,EEOP_SUBPLAN,EEOP_AGG_STRICT_INPUT_CHECK_ARGS,EEOP_AGG_STRICT_INPUT_CHECK_NULLS,EEOP_AGG_PLAIN_PERGROUP_NULLCHECK,EEOP_AGG_PLAIN_TRANS_STRICT_BYVAL,EEOP_AGG_PLAIN_TRANS_BYVAL,EEOP_AGG_PLAIN_TRANS_INIT_STRICT_BYREF,EEOP_AGG_ORDERED_TRANS_DATUM
"explain analyze select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= date '1995-09-01' and l_shipdate < date '1995-09-01' + interval '1' month;",tpch_10_0_0,0,T_Agg,1870952.355168,12558.037500000091,3.823773,0.2723879999999998,749223,1,0,1,T_HashJoin,109307.39025,1858394.332668,749223,3.551388,0,T_Invalid,0.0,0.0,0,0.0,0,0,0,0,3746115,0,0,0,0,0,1,749223,3746117,0,0,0,0,0,0,749223,749223,0,0,0,2,0,0,0,0,0,1498446,0,0
"explain analyze select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'ECONOMY ANODIZED STEEL' ) as all_nations group by o_year order by o_year;",tpch_5_0_0,9,T_NestLoop,0.4375,748990.6914479999,5.2e-05,0.16008,205767,205767,0,10,T_SeqScan,0.0,32981.9875,6878,0.131282,11,T_IndexScan,0.4375,112.293245,205767,0.221295,205767,0,0,0,0,0,823068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extendedprice * (1 - l_discount) as volume from supplier, lineitem, orders, customer, nation n1, nation n2 where s_suppkey = l_suppkey and o_orderkey = l_orderkey and c_custkey = o_custkey and s_nationkey = n1.n_nationkey and c_nationkey = n2.n_nationkey and ( (n1.n_name = 'FRANCE' and n2.n_name = 'GERMANY') or (n1.n_name = 'GERMANY' and n2.n_name = 'FRANCE') ) and l_shipdate between date '1995-01-01' and date '1996-12-31' ) as shipping group by supp_nation, cust_nation, l_year order by supp_nation, cust_nation, l_year;",tpch_10_0_0,2,T_HashJoin,562898.22475,600945.061125,4.285019,5.048879999999999,1460256,58365,58649,3,T_HashJoin,3624.372375,2110305.284875,1460256,10.653489,10,T_Hash,536072.539875,536072.539875,1205808,4.260024,292833,0,0,351482,1870103,0,58365,175095,0,58365,0,0,702240,234028,234028,117014,117014,0,234468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
explain analyze select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between .06 - 0.01 and .06 + 0.01 and l_quantity < 24;,tpch_6_0_0,2,T_BitmapIndexScan,0.0,71049.49,0.32402,0.32402,0,5460548,0,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 300 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate LIMIT 100;",tpch_6_0_0,12,T_SeqScan,0.0,30498.99,5e-06,0.116463,899999,899999,0,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,899999,0,0,0,0,0,1799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-10-01' and o_orderdate < date '1993-10-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc LIMIT 20;",tpch_10_0_0,12,T_SeqScan,0.0,50828.24,3e-06,0.249835,1500124,1499999,0,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,1499999,0,0,0,0,0,10499993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('MAIL', 'SHIP') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= date '1994-01-01' and l_receiptdate < date '1994-01-01' + interval '1' year group by l_shipmode order by l_shipmode;",tpch_7_0_0,6,T_BitmapIndexScan,0.0,82446.94,0.353908,0.353908,0,6368823,0,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extendedprice * (1 - l_discount) as volume from supplier, lineitem, orders, customer, nation n1, nation n2 where s_suppkey = l_suppkey and o_orderkey = l_orderkey and c_custkey = o_custkey and s_nationkey = n1.n_nationkey and c_nationkey = n2.n_nationkey and ( (n1.n_name = 'FRANCE' and n2.n_name = 'GERMANY') or (n1.n_name = 'GERMANY' and n2.n_name = 'FRANCE') ) and l_shipdate between date '1995-01-01' and date '1996-12-31' ) as shipping group by supp_nation, cust_nation, l_year order by supp_nation, cust_nation, l_year;",tpch_2_0_0,8,T_IndexScan,0.435,60.961742,0.010062,0.776567,11997068,287398,659292,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,946690,0,0,1893380,0,0,0,0,0,0,1893380,0,0,0,0,0,1893380,0,0,1579,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 300 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate LIMIT 100;",tpch_5_0_0,6,T_SeqScan,0.0,205455.8,5e-06,0.437283,7499580,7499999,0,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('MAIL', 'SHIP') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= date '1994-01-01' and l_receiptdate < date '1994-01-01' + interval '1' year group by l_shipmode order by l_shipmode;",tpch_0_7_0,2,T_HashJoin,101642.965,46279.57375000001,0.276738,0.2103999999999999,1049999,21598,0,3,T_SeqScan,0.0,28767.99,1049999,0.062711,4,T_Hash,101393.465,101393.465,21598,0.276693,43200,1093199,0,21602,1071601,0,21598,21598,0,0,0,0,21602,0,0,0,0,0,21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-10-01' and o_orderdate < date '1993-10-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc LIMIT 20;",tpch_0_7_0,4,T_HashJoin,19967.35,22663.511750000005,0.033999,0.1255590000000001,1034443,79921,0,5,T_SeqScan,0.0,131242.3,1034443,0.587787,6,T_Hash,19452.475,19452.475,39775,0.033745,159854,1194297,0,79933,1114376,0,79921,559447,0,0,0,0,79933,0,0,0,0,0,79933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate < date '1995-03-15' and l_shipdate > date '1995-03-15' group by l_orderkey, o_orderdate, o_shippriority order by revenue desc, o_orderdate LIMIT 10;",tpch_6_0_0,10,T_SeqScan,0.0,32748.9875,5e-06,0.15337,899999,180528,719471,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,1080527,0,0,899999,0,0,180528,0,0,0,899999,0,0,0,0,0,899999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extendedprice * (1 - l_discount) as volume from supplier, lineitem, orders, customer, nation n1, nation n2 where s_suppkey = l_suppkey and o_orderkey = l_orderkey and c_custkey = o_custkey and s_nationkey = n1.n_nationkey and c_nationkey = n2.n_nationkey and ( (n1.n_name = 'FRANCE' and n2.n_name = 'GERMANY') or (n1.n_name = 'GERMANY' and n2.n_name = 'FRANCE') ) and l_shipdate between date '1995-01-01' and date '1996-12-31' ) as shipping group by supp_nation, cust_nation, l_year order by supp_nation, cust_nation, l_year;",tpch_1_0_0,8,T_IndexScan,0.4325,60.93327,0.005069,0.364044,6001446,145703,332820,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,478523,0,0,957046,0,0,0,0,0,0,957046,0,0,0,0,0,957046,0,0,798,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 300 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate LIMIT 100;",tpch_0_1_0,11,T_Agg,0.425,4858.610000000001,0.002492,0.122664,600571,5,149995,12,T_IndexScan,0.425,24090.74229,600571,0.096342,0,T_Invalid,0.0,0.0,0,0.0,600570,1201146,0,600570,1201141,0,0,5,0,0,0,0,150000,0,0,0,0,0,750570,0,0,0,600570,0,150000,0,0,0,0,0,600571,0,0
"explain analyze select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 300 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate LIMIT 100;",tpch_10_0_0,3,T_HashJoin,3256680.193,1956580.4450000003,24.565655,10.549886999999998,59986051,4368,0,4,T_SeqScan,0.0,1724401.2,59986051,3.914927,5,T_Hash,3254958.118,3254958.118,624,24.564143,8761,59994812,0,4393,59990444,0,21840,4368,0,0,0,0,4393,0,0,0,0,0,4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%requests%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;",tpch_9_0_0,1,T_Agg,1505388.86875,20252.404999999795,14.754054,0.1396499999999996,1349999,45,0,3,T_Agg,1366186.63125,1485138.46375,1349999,14.614413,0,T_Invalid,0.0,0.0,0,0.0,1349954,1349954,0,1349954,1349954,0,0,45,0,45,0,0,0,0,0,0,0,0,1349954,0,0,0,1349954,0,45,0,0,0,0,1349999,0,0,0
explain analyze select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year and l_discount between .06 - 0.01 and .06 + 0.01 and l_quantity < 24;,tpch_6_0_0,1,T_BitmapHeapScan,71213.58575,1351183.84575,0.371174,4.087983,35999960,683665,22179647,2,T_BitmapIndexScan,0.0,71049.49,5460548,0.32402,0,T_Invalid,0.0,0.0,0,0.0,0,0,26655618,0,0,58771784,0,0,0,0,0,0,58771784,0,0,0,0,0,58771784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_suppkey = s_suppkey and c_nationkey = s_nationkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'ASIA' and o_orderdate >= date '1994-01-01' and o_orderdate < date '1994-01-01' + interval '1' year group by n_name order by revenue desc;",tpch_10_0_0,19,T_SeqScan,0.0,50828.24,7e-06,0.245044,1500124,1499999,0,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,1499999,0,0,0,0,0,2999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%special%requests%' group by c_custkey ) as c_orders (c_custkey, c_count) group by c_count order by custdist desc, c_count desc;",tpch_3_0_0,3,T_Agg,455394.323875,292721.725937,4.07573,1.688656,4601328,449999,0,4,T_HashJoin,19081.395,202321.580125,4601328,2.981406,0,T_Invalid,0.0,0.0,0,0.0,4151566,4601565,0,4151566,13021191,0,0,255853,0,255853,0,1799996,1799996,449999,449999,449999,449999,0,4151566,899998,899998,0,4151566,0,255853,0,7069629,0,2724154,7069629,899998,0,0
"explain analyze select o_year, sum(case when nation = 'BRAZIL' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'ECONOMY ANODIZED STEEL' ) as all_nations group by o_year order by o_year;",tpch_2_0_0,3,T_NestLoop,895.3825,36066.93414599996,0.005643,0.2025489999999999,81926,24986,0,4,T_HashJoin,894.9525,297656.738522,81926,0.18508,13,T_IndexScan,0.43,0.472643,24986,0.239466,24986,0,0,0,0,0,49972,74958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extendedprice * (1 - l_discount) as volume from supplier, lineitem, orders, customer, nation n1, nation n2 where s_suppkey = l_suppkey and o_orderkey = l_orderkey and c_custkey = o_custkey and s_nationkey = n1.n_nationkey and c_nationkey = n2.n_nationkey and ( (n1.n_name = 'FRANCE' and n2.n_name = 'GERMANY') or (n1.n_name = 'GERMANY' and n2.n_name = 'FRANCE') ) and l_shipdate between date '1995-01-01' and date '1996-12-31' ) as shipping group by supp_nation, cust_nation, l_year order by supp_nation, cust_nation, l_year;",tpch_0_9_0,8,T_IndexScan,0.4325,61.000091,0.005003,0.328777,5400659,133767,304797,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,438564,0,0,877128,0,0,0,0,0,0,877128,0,0,0,0,0,877128,0,0,731,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 15 and p_type like '%BRASS' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'EUROPE' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'EUROPE' ) order by s_acctbal desc, n_name, s_name, p_partkey LIMIT 100;",tpch_9_0_0,6,T_NestLoop,1.9725,172602.198271,4.4e-05,0.1827119999999999,1441200,1441200,0,7,T_NestLoop,1.54,4253.864875,18015,0.04039,13,T_IndexScan,0.4325,9.168553,1441200,0.902366,1441200,0,0,0,0,0,2882400,8647200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate < date '1995-03-15' and l_shipdate > date '1995-03-15' group by l_orderkey, o_orderdate, o_shippriority order by revenue desc, o_orderdate LIMIT 10;",tpch_0_7_0,3,T_NestLoop,4084.595,141293.271237,0.01907,0.228835,102718,21773,0,4,T_HashJoin,4084.1625,36819.754,102718,0.210468,8,T_IndexScan,0.4325,1.32037,21773,0.251928,21773,0,0,0,0,0,65319,43546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select o_orderpriority, count(*) as order_count from orders where o_orderdate >= date '1993-07-01' and o_orderdate < date '1993-07-01' + interval '3' month and exists ( select * from lineitem where l_orderkey = o_orderkey and l_commitdate < l_receiptdate ) group by o_orderpriority order by o_orderpriority;",tpch_8_0_0,5,T_IndexScan,0.44,12.593237,1.047384,1.047384,47981296,420937,245260,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,666197,0,0,1332394,0,0,0,0,0,0,666197,0,0,0,0,0,666197,0,0,458939,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 300 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate LIMIT 100;",tpch_8_0_0,6,T_HashJoin,2237444.4625,71832.67125000013,17.232351,0.4190310000000004,1199999,501,0,7,T_HashJoin,2174746.485,2534979.352,501,19.050724,13,T_Hash,40665.99,40665.99,1199999,0.333571,1002,0,0,501,1002,0,1002,2004,0,0,0,0,501,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= date '1993-10-01' and o_orderdate < date '1993-10-01' + interval '3' month and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc LIMIT 20;",tpch_9_0_0,7,T_SeqScan,0.0,1686887.7,1.3e-05,7.929288,53984616,13324947,40661660,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,67311554,0,0,53986607,0,0,39974841,0,0,0,53986607,0,0,0,0,0,53986607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select l_returnflag, l_linestatus, sum(l_quantity) as sum_qty, sum(l_extendedprice) as sum_base_price, sum(l_extendedprice * (1 - l_discount)) as sum_disc_price, sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge, avg(l_quantity) as avg_qty, avg(l_extendedprice) as avg_price, avg(l_discount) as avg_disc, count(*) as count_order from lineitem where l_shipdate <= date '1998-12-01' - interval '90' day group by l_returnflag, l_linestatus order by l_returnflag, l_linestatus;",tpch_0_8_0,2,T_SeqScan,0.0,150005.4,6e-06,0.737859,4800592,4733023,67817,0,T_Invalid,0.0,0.0,0,0.0,0,T_Invalid,0.0,0.0,0,0.0,0,0,4800840,0,0,4800840,0,0,0,0,0,0,4800840,0,0,0,0,0,4800840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_suppkey = s_suppkey and c_nationkey = s_nationkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'ASIA' and o_orderdate >= date '1994-01-01' and o_orderdate < date '1994-01-01' + interval '1' year group by n_name order by revenue desc;",tpch_8_0_0,3,T_HashJoin,359007.637125,103468.88149999968,1.36539,1.0179219999999989,1460247,58990,0,4,T_HashJoin,295653.662125,2158216.60025,1460247,16.10018,18,T_Hash,40665.99,40665.99,1199999,0.354771,59390,0,0,118780,3039274,0,0,176970,0,0,0,0,118780,0,0,0,0,0,118780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' and p_size in (49, 14, 23, 45, 19, 3, 36, 9) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;",tpch_9_0_0,1,T_Agg,398633.986374,6712.200000000012,4.585559,0.2449329999999996,1066932,27839,0,2,T_Sort,398633.986374,399954.088874,1066932,4.940029,0,T_Invalid,0.0,0.0,0,0.0,1066931,2161702,0,3200793,4267725,0,0,83517,0,27839,0,0,0,0,0,0,0,0,3200793,0,0,0,3200793,0,27839,0,0,1066932,0,0,0,0,1066932
"explain analyze select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' and p_size in (49, 14, 23, 45, 19, 3, 36, 9) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;",tpch_5_0_0,3,T_HashJoin,49079.83,52596.46699999999,0.26319,0.6345329999999999,3997919,592670,0,4,T_IndexOnlyScan,1734.43,115868.36,3997919,0.642737,5,T_Hash,45481.975,45481.975,148246,0.251127,1185448,0,0,592778,4590697,0,1778010,592670,0,0,0,0,592778,0,0,0,0,0,592778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"explain analyze select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#45' and p_type not like 'MEDIUM POLISHED%' and p_size in (49, 14, 23, 45, 19, 3, 36, 9) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;",tpch_4_0_0,1,T_Agg,155882.25328,3004.169999999984,2.272627,0.116311,474093,27501,0,2,T_Sort,155882.25328,156473.69078,474093,2.418773,0,T_Invalid,0.0,0.0,0,0.0,474092,975686,0,1422276,1896369,0,0,82503,0,27501,0,0,0,0,0,0,0,0,1422276,0,0,0,1422276,0,27501,0,0,474093,0,0,0,0,474093
"explain analyze select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extendedprice * (1 - l_discount) as volume from supplier, lineitem, orders, customer, nation n1, nation n2 where s_suppkey = l_suppkey and o_orderkey = l_orderkey and c_custkey = o_custkey and s_nationkey = n1.n_nationkey and c_nationkey = n2.n_nationkey and ( (n1.n_name = 'FRANCE' and n2.n_name = 'GERMANY') or (n1.n_name = 'GERMANY' and n2.n_name = 'FRANCE') ) and l_shipdate between date '1995-01-01' and date '1996-12-31' ) as shipping group by supp_nation, cust_nation, l_year order by supp_nation, cust_nation, l_year;",tpch_5_0_0,10,T_Hash,268047.767375,0.0,1.884447,0.12599,604143,604143,0,11,T_HashJoin,28468.872375,268047.767375,604143,1.758461,0,T_Invalid,0.0,0.0,0,0.0,0,0,0,0,604143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
